M94893 4.17
M95178 4.51
M95549 5.37
M95585 3.68
M95610 5.55
M95623 5.28
M95627 4.93
M95678 4.98
M95724 3.36
M95740 4.86
M95767 4.74
M95809 6.4
M95925 3.99
M96132 4.02
M96233 5.7
M96738 6.58
M96739 4.67
M96740 3.77
M96759 4.52
M96789 3.99
M96843 4.09
M96859 2.03
M96980 4.8
M96995 4.42
M97016 4.14
M97252 4.74
M97287 5.28
M97675 3.49
M97676 4.44
M97796 4.82
M97925 4.43
M98045 3.5
M98399 5.25
M98447 4.14
M98539 4.4
M99438 3.38
M99487 4.32
M99564 5.52
M99701 4.3
S34389 4.76
S37730 5.29
S38953 4.53
S40719 4.12
S42303 5.88
S42457 4.38
S45630 5.6
S46622 6.34
S48983 5.84
S50017 4.3
S50223 5.95
S52028 5.08
S52969 3.86
S54005 3.69
S56151 4.83
S57132 3.58
S57212 5.26
S57235 5.24
S57887 3.74
S58733 5.46
S59049 4.91
S62027 4.76
S62028 5.03
S62539 5.56
S62907 3.8
S65583 3.75
S65738 5.22
S66431 3.91
S66793 4.82
S67070 5.47
S67325 4.26
S67798 4.32
S68134 7.64
S68271 7.32
S68287 3.87
S68616 3.4
S68805 5.99
S68874 6.33
S69115 4.92
S69189 5.99
S69231 4.09
S69232 3.94
S69265 3.84
S69272 4.11
S69369 5.26
S69370 3.98
S70348 3.84
S70609 3.06
S71018 4.57
S71129 6.99
S72008 4.94
S72024 5.62
S72487 6.64
S72503 6.0
S72904 4.58
S73205 5.86
S73813 5.15
S73840 3.59
S73885 7.82
S74221 5.02
S74445 2.75
S74683 5.73
S74728 5.39
S75168 5.43
S75213 5.4
S75256 6.73
S75295 6.72
S75313 4.97
S75463 5.14
S75881 6.44
S75989 9.02
S76473 3.28
S76475 4.43
S76617 3.71
S76638 3.46
S76756 4.65
S76853 5.37
S76942 4.47
S76965 7.09
S76992 5.95
S77094 9.9
S77415 3.9
S77576 4.43
S77582 3.49
S77763 4.97
S77835 5.57
S77893 7.51
S78085 5.03
S78234 2.43
S78271 4.22
S78467 6.02
S78569 3.35
S78653 3.3
S78774 3.26
S78798 3.99
S79048 6.07
S79219 3.62
S79267 6.3
S79281 5.94
S79522 3.1
S79639 6.16
S79781 2.07
S79854 4.96
S79862 5.88
S80050 4.72
S80267 5.54
S80437 4.58
S80562 5.06
S80905 6.97
S81083 1.94
S81221 5.19
S81243 4.57
S81264 5.17
S81294 6.0
S81419 6.22
S81661 4.69
S81737 5.69
S81944 5.7
S81957 3.87
S82185 5.54
S82198 4.89
S82240 5.03
S82297 5.99
S82362 5.54
S82447 3.15
S82470 6.0
S82472 3.67
S82592 2.53
S82597 5.12
S83198 5.39
S83249 5.43
S83308 5.66
S83309 4.7
S83325 2.73
S83362 5.49
S83364 4.93
S83390 5.33
S83513 3.62
S83549 4.13
S85655 5.02
S85963 6.1
S87759 4.08
S94421 4.43
S95936 2.96
U00001 4.96
U00115 4.31
U00672 4.58
U00802 3.34
U00921 3.43
U00943 5.37
U00946 4.23
U00951 6.71
U00952 5.0
U00954 6.01
U00957 5.39
U01038 4.27
U01062 4.15
U01102 3.69
U01120 6.79
U01147 5.87
U01160 4.01
U01212 5.7
U01337 3.53
U01828 6.72
U01877 7.28
U02020 4.06
U02031 5.98
U02081 5.77
U02082 6.94
U02310 5.58
U02388 5.28
U02556 4.76
U02566 5.76
U02570 3.91
U02609 5.09
U02619 2.42
U02632 8.42
U02680 5.94
U02683 4.7
U02687 6.04
U03056 5.74
U03057 5.66
U03090 6.45
U03100 5.25
U03105 5.81
U03272 6.04
U03274 4.07
U03397 5.7
U03494 4.76
U03634 4.15
U03642 4.71
U03644 3.84
U03688 4.49
U03735 3.73
U03851 7.28
U03858 4.08
U03886 4.72
U03905 5.73
U03911 4.68
U04209 6.79
U04270 3.5
U04285 4.26
U04313 4.57
U04343 6.68
U04520 4.0
U04810 4.04
U04811 6.44
U04847 3.6
U05012 4.3
U05227 4.32
U05237 6.66
U05255 4.83
A28102 2.9
D00097 4.84
D00596 5.82
D00749 4.23
D00760 2.23
D10495 3.15
D10522 4.3
D10656 4.17
D10925 5.29
D10995 5.55
D11327 4.46
D12686 3.38
D12775 4.14
D13264 5.9
D13315 7.15
D13637 9.71
D13638 5.36
D13666 6.44
D13720 4.1
D13789 3.74
D13988 4.42
D14043 4.27
D14658 5.39
D14659 5.39
D14661 1.9
D14664 4.64
D14694 3.87
D14695 4.55
D14811 5.14
D14822 6.99
D14823 4.74
D16562 4.37
D16581 4.01
D16593 7.48
D16626 6.28
D17357 5.99
D17391 0.49
D17400 0.92
D17427 0.04
D17516 6.28
D17532 5.35
D21063 5.62
D21235 5.85
D21267 5.53
D21852 5.31
D23660 4.53
D23662 8.55
D23673 5.66
D25217 4.44
D26361 5.3
D28114 7.62
D28364 4.61
D28532 3.96
D28588 2.48
D29013 7.61
D29640 2.64
D29675 7.08
D29677 4.36
D29810 1.81
D29956 5.17
D29992 2.9
D30037 5.17
D30742 2.55
D30756 5.05
D30758 7.21
D31628 2.19
D31763 4.15
D31764 3.76
D31784 4.89
D31797 4.89
D31840 4.84
D31886 7.62
D32001 4.92
D38128 4.72
D38449 7.4
D38491 4.14
D38521 4.97
D38550 6.45
D42038 6.3
D42044 5.27
D42054 4.91
D42072 6.98
D42087 4.34
D42108 6.23
D43636 6.27
D43772 6.5
D45248 4.87
D45917 3.63
D49357 5.13
D49400 8.76
D49489 2.1
D49958 2.83
D50063 4.63
D50310 4.43
D50312 6.59
D50487 6.09
D50582 5.64
D50840 6.16
D50855 3.29
D50863 4.06
D50911 5.11
D50920 2.88
D55643 4.0
D55696 2.87
D63135 5.03
D63160 8.54
D63485 5.18
D63813 6.13
D63851 4.75
D63861 5.4
D63875 7.07
D63877 4.74
D64015 3.47
D64053 5.43
D64109 1.79
D76444 3.39
D79205 4.86
D79991 4.61
D79992 3.36
D79996 6.17
D79998 4.4
D79999 5.25
D80012 5.82
D82345 4.95
D82348 4.05
D83032 6.49
D83243 4.01
D83260 4.92
D83542 4.31
D83657 4.04
D83703 2.02
D83767 9.8
D83776 5.3
D83780 4.73
D83781 4.26
D83785 3.37
D84294 3.02
D84307 4.5
D84361 2.02
D84424 5.88
D85131 6.3
D85181 4.07
D85245 4.03
D85758 3.77
D86043 4.19
D86096 3.32
D86425 8.71
D86957 4.97
D86964 2.76
D86969 6.54
D86975 2.11
D86977 3.59
D87002 2.08
D87023 5.87
D87074 4.98
D87434 3.22
D87435 4.9
D87442 4.82
D87445 3.2
D87454 8.08
D87455 3.27
D87463 5.69
D87673 4.29
D87957 4.25
D88422 5.23
D88460 4.78
D88613 2.04
D89050 5.12
D89289 3.13
D90084 5.79
J00116 6.18
J00117 5.93
J00139 6.59
J00146 5.53
J00148 7.69
J00209 7.07
J00212 9.3
J00220 4.3
J00268 5.02
J00301 5.27
J00314 4.43
J02611 4.22
J02758 2.35
J03027 5.59
J03077 3.92
J03242 6.38
J03263 6.24
J03600 5.84
J03626 5.07
J03634 4.47
J03756 1.85
J03764 10.0
J03805 4.69
J03934 3.1
J04027 4.18
J04056 2.81
J04058 4.13
J04101 5.62
J04132 5.36
J04164 5.15
J04173 1.65
J04501 5.99
J04605 6.29
J04617 3.31
J04794 5.94
J05008 2.0
J05401 6.95
J05412 3.63
K01383 4.89
K01884 4.51
K01900 8.8
K02574 4.57
K02765 5.79
K02777 5.32
K03207 5.69
K03494 5.51
L01042 3.98
L01087 3.03
L02320 5.01
L02426 6.07
L02932 6.3
L02950 5.34
L04490 5.22
L04733 3.91
L04947 3.78
L05425 6.18
L05500 6.77
L05515 4.94
L05779 4.53
L06132 1.94
L06175 2.9
L06895 4.0
L07077 6.42
L07493 5.68
L07541 5.4
L07868 2.81
L08044 5.1
L08096 4.82
L09209 6.36
L09235 5.65
L09717 5.89
L09749 4.61
L10338 7.23
L10374 3.85
L10377 5.49
L10381 3.44
L10386 5.18
L10678 6.22
L11005 5.27
L11284 3.38
L11370 6.22
L11372 5.06
L12060 4.55
L12723 5.68
L13042 3.93
L13258 6.53
L13266 4.32
L13278 5.95
L13434 4.7
L13738 6.83
L13800 4.04
L13994 5.35
L14076 5.63
L14778 5.16
L14837 5.07
L15409 3.96
L15440 6.84
L16895 5.89
L16991 5.79
L17327 5.47
L19067 4.55
L19527 6.27
L19593 4.4
L19711 5.56
L19871 3.96
L20773 4.66
L21893 5.94
L22009 5.03
L22214 4.64
L22524 5.47
L22548 3.3
L23333 7.68
L24559 7.24
L25080 5.13
L25085 6.46
L25270 7.29
L25441 2.99
L25444 4.25
L25798 3.08
L25876 5.82
L25878 4.83
L26081 6.79
L27479 3.24
L27560 4.37
L27584 7.29
L27586 5.68
L27624 6.42
L28010 7.01
L29008 6.04
L29277 4.85
L29306 5.21
L29433 6.56
L31801 5.95
L32140 3.82
L32977 3.92
L33477 6.34
L34409 3.52
L34820 4.25
L34838 6.96
L35240 3.2
L35594 5.73
L35854 4.61
L36463 4.64
L36818 5.79
L36922 6.35
L37033 6.2
L37036 7.76
L37362 4.15
L37792 6.33
L38500 2.84
L38503 7.2
L38696 4.68
L38820 1.96
L38928 5.01
L38933 5.29
L39211 5.17
L39833 6.61
L40377 1.67
L40395 5.04
L40400 3.96
L40401 3.61
L40402 5.87
L40407 5.8
L40410 4.61
L40411 5.71
L40904 7.98
L41162 3.8
L41680 8.11
L41887 4.1
L42354 6.41
L42451 5.09
L42452 4.31
L42572 6.49
L42583 3.45
L43575 4.15
L43579 7.56
L46353 4.4
L48211 3.49
L48546 0.12
L49209 2.05
L49380 4.89
L76191 7.61
L76224 2.71
L76380 4.25
L76568 5.88
L76670 4.03
L76702 5.13
L77213 5.15
L77559 3.23
L77563 4.66
L77864 2.96
M10051 5.23
M11119 4.75
M11186 5.24
M11591 7.04
M11717 5.64
M12036 6.79
M12125 2.92
M13143 5.28
M13241 4.2
M13450 5.0
M13452 8.38
M13560 4.22
M13829 1.89
M13903 4.66
M13929 5.84
M14016 5.84
M14483 2.47
M14565 9.74
M14636 3.36
M14745 6.86
M14764 3.48
M15169 1.43
M15517 4.8
M15656 6.72
M15856 6.41
M16342 5.88
M16404 4.92
M16474 4.81
M16653 2.84
M16714 5.55
M16750 2.59
M16967 5.39
M18255 7.01
M18700 5.39
M19267 7.35
M19481 6.39
M19508 4.77
M19645 4.2
M19722 5.71
M20137 2.27
M20681 5.06
M20777 5.68
M21154 5.91
M21259 0.88
M21302 4.58
M21665 3.56
M22403 3.44
M22538 4.88
M22612 5.14
M23114 5.07
M23323 4.44
M23533 4.33
M23613 4.49
M24122 5.73
M24248 5.99
M24364 3.16
M25077 5.02
M25164 4.6
M25269 2.6
M25280 5.21
M25296 5.17
M25322 8.92
M25393 5.46
M26576 7.52
M26679 4.57
M26708 1.68
M26856 5.95
M26958 3.22
M27093 4.48
M27318 4.97
M27396 6.1
M27492 6.24
M27749 3.25
M28219 3.96
M29037 4.31
M29194 4.14
M29458 4.57
M30818 7.39
M30894 0.76
M31158 6.22
M31169 5.32
M31303 2.0
M31520 3.57
M31606 6.19
M31774 3.66
M32405 4.96
M33308 6.7
M33336 2.13
M33374 4.95
M33493 5.13
M33521 4.26
M33653 4.09
M33772 3.42
M34182 2.99
M34353 9.2
M34376 5.68
M34715 1.96
M35128 5.03
M35296 5.0
M35531 6.3
M35999 4.22
M36542 5.22
M36634 6.03
M37721 4.86
M37763 4.07
M37825 4.31
M37981 1.85
M37984 4.62
M38591 3.94
M38690 3.95
M54992 2.48
M55131 4.22
M55268 5.22
M55409 5.72
M55418 5.12
M55542 3.88
M55682 8.36
M57466 5.87
M57703 5.13
M57763 4.68
M58028 4.37
M58286 4.41
M59216 6.31
M59820 9.75
M59830 5.65
M59911 5.62
M59916 4.71
M60094 2.67
M60450 3.88
M60503 6.44
M60527 5.93
M60556 5.34
M60626 4.3
M60721 5.86
M60748 3.19
M60749 8.36
M60752 7.43
M60784 5.79
M60854 2.65
M60891 4.11
M61156 4.88
M61176 4.69
M61832 2.93
M61855 2.62
M61906 3.42
M61916 5.1
M62303 4.66
M62424 6.38
M62628 3.43
M62762 5.06
M62810 8.26
M62982 2.39
M62994 5.89
M63154 5.2
M63256 6.43
M63488 6.74
M63623 5.29
M63835 4.89
M63962 3.07
M64936 3.95
M65062 7.01
M68520 4.76
M69013 5.78
M69039 4.35
M73547 2.31
M74096 3.52
M74447 1.69
M74491 6.95
M74524 5.93
M74715 6.04
M74826 4.24
M75099 6.12
M75110 3.07
M75715 4.94
M76424 4.54
M77232 6.3
M77481 4.42
M80563 9.04
M81057 3.72
M81118 9.12
M81601 4.21
M81637 5.45
M81695 5.78
M81750 9.47
M81757 6.22
M81883 2.92
M81886 9.19
M82827 6.79
M82962 4.51
M83181 7.97
M83233 5.86
M83308 5.01
M83651 5.73
M84349 3.74
M84605 5.62
M85085 1.77
M85165 4.47
M85169 4.42
M86546 5.3
M86849 4.78
M86852 4.51
M86933 5.79
M87284 4.03
M87313 5.58
M87339 7.1
M87789 2.88
M88108 8.01
M88338 2.33
M88458 4.67
M88461 4.4
M89796 4.88
M89955 5.77
M90516 8.38
M91036 5.92
M91196 6.6
M92432 2.43
M92843 5.25
M93056 5.28
M93283 5.05
M93284 5.42
M93415 3.52
M93426 4.06
M94065 4.65
M94151 5.65
M94172 4.95
M95167 8.65
M95712 5.02
M95787 5.21
M96684 4.3
M96803 4.57
M96944 3.2
M96954 4.72
M96956 4.87
M96982 3.11
M97347 5.19
M97388 5.01
M97815 6.33
M97856 5.85
M97935 7.29
M97936 6.9
M98528 5.15
M99436 3.85
M99439 2.89
S38742 5.35
S39329 5.27
S41458 3.24
S43646 5.89
S55606 3.6
S59184 2.28
S60415 5.43
S62696 3.97
S63912 5.56
S67156 5.21
S67247 4.89
S69790 4.88
S69965 5.33
S70004 2.27
S70585 3.45
S71043 5.63
S71824 4.36
S72370 5.64
S72493 4.97
S73149 5.21
S73591 5.39
S74017 6.98
S75174 5.09
S75578 5.57
S76067 4.73
S77154 5.71
S77356 3.38
S77361 4.93
S77393 6.29
S77575 1.84
S77583 6.9
S77812 2.92
S78187 8.14
S78203 3.79
S78296 5.11
S78432 8.75
S78723 4.53
S78825 5.32
S78873 3.02
S80335 1.75
S81439 1.96
S81893 3.59
S81914 6.06
S81916 5.53
S82024 6.34
S82471 3.76
S90469 5.2
U00944 3.26
U00968 5.49
U01157 8.49
U01317 4.06
U01691 6.59
U01824 5.08
U01833 6.81
U01922 6.18
U01923 7.11
U02019 4.06
U03187 7.55
U03398 3.82
U03399 6.03
U03486 5.38
U03877 4.5
U04241 5.26
U04325 4.95
U04636 6.9
U04735 5.19
U05040 3.54
D00003 3.54
D12625 5.17
D13370 4.91
D13636 6.41
D13643 4.73
D13645 4.07
D14497 5.84
D14827 2.83
D14889 1.44
D15057 9.09
D16827 5.51
D17408 4.4
D25216 9.31
D25274 3.91
D26068 5.81
D26135 5.88
D26155 3.4
D26443 5.39
D26535 8.18
D26579 0.47
D28483 5.92
D29642 5.37
D31767 3.12
D31883 6.6
D31888 3.46
D31891 4.92
D38024 3.85
D38073 3.97
D38553 5.3
D38583 9.98
D42047 5.04
D42055 1.61
D42123 4.06
D43947 4.13
D43948 6.78
D49387 8.32
D49728 1.38
D49742 7.56
D50405 7.3
D50913 5.69
D50914 8.75
D63478 6.98
D79989 5.3
D83597 4.88
D83920 4.62
D85759 8.1
D86962 5.1
D86973 5.35
D86983 2.24
D87127 1.28
D87452 5.73
D87453 6.54
D87460 2.94
D87969 4.72
D90042 6.56
D90064 5.17
D90070 3.32
D90276 7.81
J00219 4.28
J02621 6.57
J02683 6.56
J02783 5.74
J03278 3.12
J03827 5.87
J04031 7.04
J04088 5.71
J04130 3.45
J05032 4.61
J05036 4.66
J05682 0.9
K01911 4.97
K03192 7.39
L00389 5.78
L03840 1.82
L04731 4.85
L05072 3.55
L05514 7.42
L07261 5.75
L09260 3.9
L10343 4.74
L10378 8.68
L11566 3.77
L11931 3.04
L12168 6.11
L12392 5.25
L13689 8.05
L13744 2.97
L17128 2.49
L19297 4.26
L19401 2.07
L20316 2.48
L21954 9.12
L23852 4.37
L26234 3.83
L26339 4.57
L28997 3.78
L31860 2.56
L33262 0.61
L33801 3.28
L33842 5.61
L34035 3.9
L34059 1.87
L35249 4.06
L35253 4.81
L35546 5.41
L36069 6.45
L36531 6.95
L38707 1.77
L39059 4.91
L39064 6.42
L40380 4.91
L40386 6.07
L40399 3.91
L40636 6.91
L41690 7.24
L42025 5.9
L43964 4.43
L47125 3.53
L78440 5.47
M10050 6.83
M10612 5.75
M10942 2.57
M11321 6.14
M11749 4.31
M12886 5.16
M13207 5.36
M13232 2.54
M13485 4.54
M14123 3.75
M14306 3.25
M15395 5.12
M16505 6.02
M16961 3.98
M19309 6.16
M21535 4.53
M21904 7.77
M22430 5.97
M23197 6.73
M24194 5.15
M24351 4.43
M27160 6.12
M27504 7.93
M28213 5.95
M28215 4.46
M29696 4.62
M29877 6.9
M29932 4.94
M31899 7.29
M32304 0.71
M33600 4.82
M34539 5.64
M34668 5.26
M35093 5.47
M36072 4.24
M37197 6.23
M37457 3.44
M37583 4.92
M37755 7.1
M54927 4.23
M55153 6.84
M55172 2.37
M55210 4.63
M55683 5.11
M57731 3.27
M59465 3.47
M63603 8.45
M64992 3.78
M65066 7.29
M65199 3.5
M68874 4.81
M68891 4.96
M68941 7.0
M69225 4.7
M73077 8.88
M74297 7.93
M74719 1.68
M75106 5.37
M75126 6.21
M77810 7.5
M77829 5.01
M80783 4.53
M81650 4.88
M83554 2.14
M83664 3.45
M85217 6.75
M86407 1.16
M89914 1.74
M90356 4.74
M90391 7.63
M95929 3.57
M95936 5.1
M96326 7.32
M97639 4.7
M99063 5.25
M99435 3.26
S49592 4.43
S53911 8.29
S57153 4.69
S58544 3.75
S62904 0.51
S66896 6.32
S67970 8.42
S72043 2.65
S76978 4.86
S78771 5.45
S80343 4.64
S81003 5.69
S81578 3.06
S82075 4.15
S83365 5.44
U00238 7.7
U00928 1.81
U00930 3.64
U02493 4.44
U03891 2.89
U04806 7.0
U04840 5.83
